Product ID,Product Name Cleaned,Product Description,Price,Category,Sub-Category,stock
OFF-PA-10002001,Xerox 1984,"The Xerox 1984 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.48,Office Supplies,Paper,2
FUR-CH-10003833,Novimex Fabric Task Chair,"The Novimex Fabric Task Chair is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",48.784,Furniture,Chairs,4
OFF-PA-10003971,Xerox 1965,"The Xerox 1965 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.784,Office Supplies,Paper,4
FUR-TA-10001950,Balt Solid Wood Round Tables,"The Balt Solid Wood Round Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",446.49,Furniture,Tables,4
FUR-CH-10001394,Global Leather Executive Chair,"The Global Leather Executive Chair is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",280.792,Furniture,Chairs,3
OFF-LA-10004093,Avery 486,"The Avery 486 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",7.31,Office Supplies,Labels,0
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,"The Wausau Papers Astrobrights Colored Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.784,Office Supplies,Envelopes,2
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","The Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",221.833,Furniture,Bookcases,0
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,"The Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",44.01,Office Supplies,Appliances,4
OFF-PA-10004255,Xerox 219,"The Xerox 219 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.48,Office Supplies,Paper,4
OFF-AR-10003631,Staples in misc. colors,"The Staples in misc. colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.84,Office Supplies,Art,4
OFF-BI-10004187,3-ring staple pack,"The 3-ring staple pack is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.504,Office Supplies,Binders,5
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,"The WD My Passport Ultra 2TB Portable External Hard Drive is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",119.0,Technology,Accessories,1
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h","The Iceberg Nesting Folding Chair, 19w x 6d x 43h is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",52.398,Furniture,Chairs,1
FUR-TA-10000849,Bevis Rectangular Conference Tables,"The Bevis Rectangular Conference Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",72.99,Furniture,Tables,5
OFF-PA-10001763,Xerox 1896,"The Xerox 1896 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",9.99,Office Supplies,Paper,1
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,"The Eldon Pizzaz Desk Accessories is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.784,Furniture,Furnishings,3
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,"The Chromcraft Bull-Nose Wood Oval Conference Tables & Bases is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",440.784,Furniture,Tables,0
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,"The Jawbone JAMBOX Wireless Bluetooth Speaker is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",157.99,Technology,Phones,4
TEC-PH-10002885,Apple iPhone 5,"The Apple iPhone 5 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",649.83,Technology,Phones,2
OFF-LA-10000248,Avery 52,"The Avery 52 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",3.69,Office Supplies,Labels,5
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,"The 12-1/2 Diameter Round Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",15.984,Furniture,Furnishings,3
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,"The Memorex Froggy Flash Drive 8 GB is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",17.75,Technology,Accessories,4
TEC-AC-10004145,Logitech diNovo Edge Keyboard,"The Logitech diNovo Edge Keyboard is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",199.992,Technology,Accessories,5
OFF-BI-10000591,Avery Binder Labels,"The Avery Binder Labels is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.167,Office Supplies,Binders,5
FUR-CH-10002304,"Global Stack Chair without Arms, Black","The Global Stack Chair without Arms, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",20.784,Furniture,Chairs,4
OFF-PA-10001972,Xerox 214,"The Xerox 214 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.48,Office Supplies,Paper,0
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,"The Canon imageCLASS 2200 Advanced Copier is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2799.992,Technology,Copiers,0
FUR-FU-10000076,24-Hour Round Wall Clock,"The 24-Hour Round Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",19.98,Furniture,Furnishings,1
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format","The TOPS Voice Message Log Book, Flash Format is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.76,Office Supplies,Paper,5
OFF-BI-10003460,Acco 3-Hole Punch,"The Acco 3-Hole Punch is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.38,Office Supplies,Binders,1
OFF-PA-10001144,Xerox 1913,"The Xerox 1913 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",55.48,Office Supplies,Paper,3
OFF-PA-10000357,Xerox 1888,"The Xerox 1888 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",55.48,Office Supplies,Paper,2
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders","The Wilson Jones 1"" Hanging DublLock Ring Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.584,Office Supplies,Binders,2
OFF-PA-10003465,Xerox 1912,"The Xerox 1912 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",15.176,Office Supplies,Paper,1
OFF-LA-10004689,Avery 512,"The Avery 512 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.89,Office Supplies,Labels,4
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock","The Executive Impressions 12"" Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",17.67,Furniture,Furnishings,1
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,"The SpineVue Locking Slant-D Ring Binders by Cardinal is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.742,Office Supplies,Binders,0
OFF-AR-10003251,Prang Drawing Pencil Set,"The Prang Drawing Pencil Set is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.78,Office Supplies,Art,0
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock","The Executive Impressions 13"" Clairmont Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",19.23,Furniture,Furnishings,3
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""","The Wirebound Service Call Books, 5 1/2"" x 4"" is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",9.68,Office Supplies,Paper,5
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,"The APC 7 Outlet Network SurgeArrest Surge Protector is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",16.096,Office Supplies,Appliances,2
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,"The Plymouth Boxed Rubber Bands by Plymouth is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.71,Office Supplies,Fasteners,1
OFF-BI-10003784,Computer Printout Index Tabs,"The Computer Printout Index Tabs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.344,Office Supplies,Binders,1
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","The Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",9.38,Furniture,Furnishings,0
OFF-PA-10002581,Xerox 1951,"The Xerox 1951 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",24.784,Office Supplies,Paper,3
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke","The Eldon 200 Class Desk Accessories, Smoke is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.28,Furniture,Furnishings,2
OFF-PA-10003848,Xerox 1997,"The Xerox 1997 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.184,Office Supplies,Paper,4
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,"The Eldon Expressions Mahogany Wood Desk Collection is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.24,Furniture,Furnishings,3
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,"The Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",207.48,Office Supplies,Appliances,4
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,"The O'Sullivan 2-Shelf Heavy-Duty Bookcases is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",48.58,Furniture,Bookcases,0
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,"The Nortel Meridian M5316 Digital phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",258.95,Technology,Phones,3
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","The Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",3.36,Office Supplies,Paper,0
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","The SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",11.35,Office Supplies,Storage,4
OFF-SU-10003505,Premier Electric Letter Opener,"The Premier Electric Letter Opener is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",115.86,Office Supplies,Supplies,3
OFF-PA-10002741,Xerox 1980,"The Xerox 1980 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.28,Office Supplies,Paper,0
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,"The Aastra 6757i CT Wireless VoIP phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",129.264,Technology,Phones,2
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,"The G.E. Longer-Life Indoor Recessed Floodlight Bulbs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.64,Furniture,Furnishings,4
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black","The Global Leather and Oak Executive Chair, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",240.784,Furniture,Chairs,0
OFF-PA-10001289,White Computer Printout Paper by Universal,"The White Computer Printout Paper by Universal is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",31.008,Office Supplies,Paper,3
OFF-BI-10004040,Wilson Jones Impact Binders,"The Wilson Jones Impact Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.036,Office Supplies,Binders,2
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,"The Avery Fluorescent Highlighter Four-Color Set is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.672,Office Supplies,Art,1
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki","The Global Wood Trimmed Manager's Task Chair, Khaki is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",63.686,Furniture,Chairs,2
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,"The Cisco SPA112 2 Port Phone Adapter is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",43.96,Technology,Phones,0
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany","The Eldon Executive Woodline II Desk Accessories, Mahogany is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",20.104,Furniture,Furnishings,3
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,"The XtraLife ClearVue Slant-D Ring Binders by Cardinal is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.568,Office Supplies,Binders,0
OFF-PA-10004609,Xerox 221,"The Xerox 221 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.184,Office Supplies,Paper,0
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,"The Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.216,Office Supplies,Appliances,0
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish","The Sauder Facets Collection Library, Sky Alder Finish is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",145.333,Furniture,Bookcases,3
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost","The Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",12.408,Office Supplies,Storage,2
OFF-PA-10000474,Easy-staple paper,"The Easy-staple paper is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",35.44,Office Supplies,Paper,2
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","The Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"" is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.08,Office Supplies,Paper,3
OFF-PA-10004101,Xerox 1894,"The Xerox 1894 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",5.184,Office Supplies,Paper,2
TEC-PH-10000369,HTC One Mini,"The HTC One Mini is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",100.792,Technology,Phones,5
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,"The Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",199.99,Technology,Accessories,0
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.","The Southworth 100% Résumé Paper, 24lb. is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",6.224,Office Supplies,Paper,2
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,"The Memorex Micro Travel Drive 32 GB is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",29.208,Technology,Accessories,5
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","The Multi-Use Personal File Cart and Caster Set, Three Stacking Bins is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",34.76,Office Supplies,Storage,2
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","The DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",7.584,Furniture,Furnishings,3
OFF-PA-10002254,Xerox 1883,"The Xerox 1883 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",26.38,Office Supplies,Paper,5
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,"The Plantronics Voyager Pro HD - Bluetooth Headset is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",64.99,Technology,Phones,2
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,"The Recycled Steel Personal File for Hanging File Folders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",57.23,Office Supplies,Storage,3
FUR-CH-10003606,SAFCO Folding Chair Trolley,"The SAFCO Folding Chair Trolley is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",102.592,Furniture,Chairs,5
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock","The Executive Impressions 13"" Chairman Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",25.38,Furniture,Furnishings,5
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","The Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",42.65,Furniture,Furnishings,5
OFF-PA-10002245,Xerox 1895,"The Xerox 1895 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",4.784,Office Supplies,Paper,4
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,"The Bionaire 99.97% HEPA Air Cleaner is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",14.016,Office Supplies,Appliances,0
OFF-SU-10000157,Compact Automatic Electric Letter Opener,"The Compact Automatic Electric Letter Opener is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",119.31,Office Supplies,Supplies,4
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W","The Ultra Door Kickplate, 8""H x 34""W is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",15.824,Furniture,Furnishings,5
FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases","The Rush Hierlooms Collection 1"" Thick Stackable Bookcases is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",170.98,Furniture,Bookcases,5
OFF-AR-10003087,Staples in misc. colors,"The Staples in misc. colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",1.78,Office Supplies,Art,4
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton","The Padded Folding Chairs, Black, 4/Carton is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",56.686,Furniture,Chairs,3
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets","The GBC Standard Recycled Report Covers, Clear Plastic Sheets is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",2.156,Office Supplies,Binders,3
TEC-PH-10002834,Google Nexus 5,"The Google Nexus 5 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",179.99,Technology,Phones,3
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","The Boston Electric Pencil Sharpener, Model 1818, Charcoal Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",28.15,Office Supplies,Art,3
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,"The Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",79.99,Technology,Accessories,2
OFF-PA-10004965,Xerox 1921,"The Xerox 1921 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",7.992,Office Supplies,Paper,4
