Product ID,Product Name Cleaned,Product Description,Category,Sub-Category,price,rate,Yahoo Image URL
OFF-PA-10004888,Xerox 217,"The Xerox 217 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/90GLdsQp/242406-207e93935c2e07521c12.jpg
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream","The Xerox Color Copier Paper, 11"" x 17"", Ream is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/NfcJsGdP/81gj-U8z-LQl-L-AC-UL495-SR435-495.jpg
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,"The Acco 6 Outlet Guardian Basic Surge Suppressor is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/XvmLTnZL/6122-Vnxx-PGL-AC-UF1000-1000-QL80.jpg
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak","The Eldon Expressions Wood Desk Accessories, Oak is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/sf9PJYJw/s-l1200.jpg
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,"The Office Star Flex Back Scooter Chair with White Frame is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/HsFLcK7K/71atyi-Np-Lp-L.jpg
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,"The Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/CKgLJq7s/image.jpg
OFF-PA-10004359,Multicolor Computer Printout Paper,"The Multicolor Computer Printout Paper is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/Fskr4Znx/51h-Ua-vf-Kb-L-AC-UF1000-1000-QL80.jpg
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,"The Wilson Jones data.warehouse D-Ring Binders with DublLock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/DZzhYdXL/31-Bivl-SCfo-L-AC-UF894-1000-QL80.jpg
OFF-PA-10000740,Xerox 1982,"The Xerox 1982 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/MHC8TCrm/Xerox-3300-1-390x205.jpg
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,"The HP Standard 104 key PS/2 Keyboard is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/KvT2VYRq/81d445eb8l-L.jpg
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,"The Polycom SoundPoint Pro SE-225 Corded phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/K8y2yyTZ/51-LGRu-Tbs-L-AC-UF894-1000-QL80.jpg
OFF-AR-10003469,Nontoxic Chalk,"The Nontoxic Chalk is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/FKT5cdBR/51-OZ-Ss-WOr-L-AC-SL1500.jpg
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,"The Polycom SoundStation2 EX Conference phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/NMn3ChYv/91-mzv-SRd-UL-AC-UF1000-1000-QL80.jpg
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors","The Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/HjDfHQVS/pro-pic-0116-9-21d91e6e-533c-4ac2-b0f1-e1656b5999ec-600x.jpg
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"The Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/05TQrFS4/71-Utt-MWlng-L-AC-UF894-1000-QL80.jpg
OFF-PA-10004285,Xerox 1959,"The Xerox 1959 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/vmZ8psR4/Xerox-914.jpg
OFF-FA-10002280,Advantus Plastic Paper Clips,"The Advantus Plastic Paper Clips is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/tJW9hR6M/712lih-TI-EL-AC-SL1500.jpg
OFF-PA-10003919,Xerox 1989,"The Xerox 1989 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/W1bP4w5K/Xerox-5018-1.jpg
OFF-PA-10002001,Xerox 1984,"The Xerox 1984 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/8PN2ybg5/138196335-scaled.jpg
FUR-CH-10003833,Novimex Fabric Task Chair,"The Novimex Fabric Task Chair is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/4dX7jRcF/images-12.jpg
OFF-PA-10003971,Xerox 1965,"The Xerox 1965 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/qq52CL8L/xerox-914-xrx914-fit-lim-size-1050x.gif
FUR-TA-10001950,Balt Solid Wood Round Tables,"The Balt Solid Wood Round Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/L4bPDx1k/1-1724406133.png
FUR-CH-10001394,Global Leather Executive Chair,"The Global Leather Executive Chair is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/BnctrpXV/21-Xr-Fcq-I59-L-AC.jpg
OFF-LA-10004093,Avery 486,"The Avery 486 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/G3HzJ72r/61-Utfm-Agrj-L.jpg
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,"The Wausau Papers Astrobrights Colored Envelopes is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/T1DV8sLD/711-Rdi-Vwxm-L-AC-SL1500.jpg
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","The Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/QMzKXbrk/51247-2057-M-4ww.jpg
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,"The Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/xTPkkY2d/6122-Vnxx-PGL-AC-SL1500.jpg
OFF-PA-10004255,Xerox 219,"The Xerox 219 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/pd5XBMgz/png-clipart-copier-stat-machine-xerox-printing-machine-electronics-electronic-device.png
OFF-AR-10003631,Staples in misc. colors,"The Staples in misc. colors is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/VLNwRctv/71-EXYWp7c8-L.jpg
OFF-BI-10004187,3-ring staple pack,"The 3-ring staple pack is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/mgzGvN8G/31-PPNxvfj-TL-AC.jpg
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,"The WD My Passport Ultra 2TB Portable External Hard Drive is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/C5L3mjzX/511-Jq-OEs-Hi-L-AC-SL1016.jpg
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h","The Iceberg Nesting Folding Chair, 19w x 6d x 43h is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/Gpw6Z04k/61-vzp-S-zg-L.jpg
FUR-TA-10000849,Bevis Rectangular Conference Tables,"The Bevis Rectangular Conference Tables is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/VvVVg2y0/Sharlen-165-3-Wide-12-FT-Modular-Rectangular-Conference-Table-Modern-Seminar-Table.jpg
OFF-PA-10001763,Xerox 1896,"The Xerox 1896 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/BbXhjN8S/Xerox-Work-Centre-6515-Color-Multifunction-Printer-51e1896a-5f74-4ecb-bb71-202558c12369-prv.jpg
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,"The Eldon Pizzaz Desk Accessories is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/d1S6cd5z/image.jpg
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,"The Chromcraft Bull-Nose Wood Oval Conference Tables & Bases is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/SN9BVNsy/image.jpg
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,"The Jawbone JAMBOX Wireless Bluetooth Speaker is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/vm0kD4Pv/image.png
TEC-PH-10002885,Apple iPhone 5,"The Apple iPhone 5 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/zBMQS9Yb/b6ffe80bec8f2823afe43cf6786779cffc7cefeb-original.jpg
OFF-LA-10000248,Avery 52,"The Avery 52 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/bY7MGcR4/61styv-V2oa-L.jpg
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,"The 12-1/2 Diameter Round Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/XY8DDZ00/image.jpg
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,"The Memorex Froggy Flash Drive 8 GB is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/J48xV1x7/image.jpg
TEC-AC-10004145,Logitech diNovo Edge Keyboard,"The Logitech diNovo Edge Keyboard is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/qMPYWfYp/3982-IMG0273s-1.jpg
OFF-BI-10000591,Avery Binder Labels,"The Avery Binder Labels is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/SKqPN6k5/EJ11960587.jpg
FUR-CH-10002304,"Global Stack Chair without Arms, Black","The Global Stack Chair without Arms, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/KjdqXL00/61-SOIi6v5z-L-AC-UF894-1000-QL80.jpg
OFF-PA-10001972,Xerox 214,"The Xerox 214 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/cCYjLXgp/imgres-85525-1447248170.jpg
TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,"The Canon imageCLASS 2200 Advanced Copier is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/TYVF8NXm/canon-ir-2200-photocopier-machine-500x500.jpg
FUR-FU-10000076,24-Hour Round Wall Clock,"The 24-Hour Round Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/fTGt798K/66200db900bee47d442ef61e-universal-10441-24-hour-round-wall.jpg
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format","The TOPS Voice Message Log Book, Flash Format is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/W4HfmQMR/TOPS-Voice-Mail-Log-Book-8-1-2-X-8-1-4-1-400-Message-Book-TOP44165-9a765587-4b4f-4baa-af35-bd1b36e5d.jpg
OFF-BI-10003460,Acco 3-Hole Punch,"The Acco 3-Hole Punch is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/XYKJwDGj/1011916023.jpg
OFF-PA-10001144,Xerox 1913,"The Xerox 1913 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/NjPxZRLm/x-016-1913-00.jpg
OFF-PA-10000357,Xerox 1888,"The Xerox 1888 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/HLybKKq1/i-img1200x1174-1679539174pvx5zl38241.jpg
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders","The Wilson Jones 1"" Hanging DublLock Ring Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/qRWhm6k4/images-4.jpg
OFF-PA-10003465,Xerox 1912,"The Xerox 1912 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/3Jq4T1C8/43911365800-b5e0ff68eb-b.jpg
OFF-LA-10004689,Avery 512,"The Avery 512 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/N0c0szyc/512-em-bleu-fonce-mat-permanent-en-123m.jpg
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock","The Executive Impressions 12"" Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/tRMCZT1D/61v-Uok0j-SDL-AC-UF1000-1000-QL80.jpg
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,"The SpineVue Locking Slant-D Ring Binders by Cardinal is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/YSrwyKGh/713-Je-Rz-M-L-SL1500.jpg
OFF-AR-10003251,Prang Drawing Pencil Set,"The Prang Drawing Pencil Set is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/kg949HRd/pr02258-1.jpg
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock","The Executive Impressions 13"" Clairmont Wall Clock is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/Jz11SBSr/81e-X47u4-Fl-L-AC-UF1000-1000-QL80.jpg
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""","The Wirebound Service Call Books, 5 1/2"" x 4"" is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/9f0cQHWs/502657.jpg
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,"The APC 7 Outlet Network SurgeArrest Surge Protector is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/pLP91Hth/Net5-N-CHfr-1500.jpg
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,"The Plymouth Boxed Rubber Bands by Plymouth is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/9fDjjPbh/s-l400.jpg
OFF-BI-10003784,Computer Printout Index Tabs,"The Computer Printout Index Tabs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/s2bCfBHZ/31-020e-MW7-L.jpg
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","The Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/gjqCKgzv/s-l1200.jpg
OFF-PA-10002581,Xerox 1951,"The Xerox 1951 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/hPMFzZ3n/lossy-page1-220px-thumbnail-tif.jpg
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke","The Eldon 200 Class Desk Accessories, Smoke is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/0Q7F8VJL/il-fullxfull-6720409450-czew.jpg
OFF-PA-10003848,Xerox 1997,"The Xerox 1997 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/cL6zKxn7/135191253-scaled.jpg
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,"The Eldon Expressions Mahogany Wood Desk Collection is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/nrRkZmTy/81lj0-M41-KQL-AC-UF894-1000-QL80.jpg
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,"The Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/sgZcdvWL/368635.jpg
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,"The O'Sullivan 2-Shelf Heavy-Duty Bookcases is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/zvBCdB50/1-8-2-00014-2-Shelf-WHT-scaled.jpg
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,"The Nortel Meridian M5316 Digital phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,4,https://i.postimg.cc/W3qtJp0K/m5316-grey-300.jpg
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","The Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/MGm1qRp9/71z58-AIRDi-L-AC-UF894-1000-QL80.jpg
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","The SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/x8hzt361/deflecto-Three-Tier-Magazine-Holder-11-1-4w-x-6-15-16d-x-13-5-16h-Black-55e79cd3-848d-412c-ab17-4c2a.jpg
OFF-SU-10003505,Premier Electric Letter Opener,"The Premier Electric Letter Opener is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,3,https://i.postimg.cc/dtYDLY3H/314-VV42-Wi-SL.jpg
OFF-PA-10002741,Xerox 1980,"The Xerox 1980 is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/hvkX9PGJ/th-id-OIP.jpg
TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,"The Aastra 6757i CT Wireless VoIP phone is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/XY2vHB8m/images-5.jpg
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,"The G.E. Longer-Life Indoor Recessed Floodlight Bulbs is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/htGDdPBr/76900cd41e32cd7597118ad45884a966db66a745.jpg
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black","The Global Leather and Oak Executive Chair, Black is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/5yRG4ymR/luxury-leather-office-chair-cr44-6.jpg
OFF-PA-10001289,White Computer Printout Paper by Universal,"The White Computer Printout Paper by Universal is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/mZXKNpGy/208202.jpg
OFF-BI-10004040,Wilson Jones Impact Binders,"The Wilson Jones Impact Binders is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,5,https://i.postimg.cc/Sxty7FQp/ot077.jpg
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,"The Avery Fluorescent Highlighter Four-Color Set is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,2,https://i.postimg.cc/ncN5Nsrs/image.jpg
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki","The Global Wood Trimmed Manager's Task Chair, Khaki is a high-quality product designed for both functionality and style. Perfect for home, office, or professional use, it offers durability and efficiency. Whether you need it for organization, decoration, or daily tasks, this product ensures reliability and performance.",,,,1,https://i.postimg.cc/76Bt9hjZ/51kic-J9-Ly-GL-AC-SL1024.jpg
